task_id,logged_date,target_completion_date,department,defect_type,mast_number,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
TDMS_TASK_016027,2024-03-12,2024-03-26,TRACTION,Insulator Damage,RB-OHE-016027,MEDIUM,P3_NORMAL,SEC_056,KLS,Kolatur - Manapparai Block,10.673082,78.509254,1.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016028,2024-07-13,2024-07-18,TRACTION,Neutral Section Fault,RB-OHE-016028,CRITICAL,P1_EMERGENCY,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.664886,79.978393,3.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016029,2024-12-20,2025-01-10,TRACTION,Insulator Damage,RB-OHE-016029,MEDIUM,P3_NORMAL,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.993142,80.194877,1.8,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016030,2024-09-25,2024-10-11,TRACTION,Insulator Damage,RB-OHE-016030,HIGH,P2_URGENT,SEC_005,PZA,Palavanthangal - Meenambakkam Block,12.986819,80.179679,2.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016031,2024-03-27,2024-03-29,TRACTION,Neutral Section Fault,RB-OHE-016031,CRITICAL,P1_EMERGENCY,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.554381,78.328989,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016032,2024-12-15,2024-12-27,TRACTION,Neutral Section Fault,RB-OHE-016032,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.871529,79.435549,2.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016033,2024-06-26,2024-07-24,TRACTION,Catenary Wear,RB-OHE-016033,MEDIUM,P3_NORMAL,SEC_025,OLA,Olakur - Tindivanam Block,12.280374,79.69844,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016034,2024-08-16,2024-08-20,TRACTION,Catenary Wear,RB-OHE-016034,CRITICAL,P1_EMERGENCY,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.030943,79.007627,3.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016035,2024-10-22,2024-10-23,TRACTION,Substation Feed Issue,RB-OHE-016035,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.981911,80.168975,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016036,2024-02-07,2024-03-03,TRACTION,Insulator Damage,RB-OHE-016036,MEDIUM,P3_NORMAL,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.565696,79.316137,2.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016037,2024-03-13,2024-03-16,TRACTION,Substation Feed Issue,RB-OHE-016037,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.80944,78.114159,3.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016038,2024-08-30,2024-09-23,TRACTION,Insulator Damage,RB-OHE-016038,MEDIUM,P3_NORMAL,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.207602,78.103805,1.8,4,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016039,2024-06-07,2024-06-12,TRACTION,Insulator Damage,RB-OHE-016039,CRITICAL,P1_EMERGENCY,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.118087,79.050089,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016040,2024-02-03,2024-02-05,TRACTION,Substation Feed Issue,RB-OHE-016040,CRITICAL,P1_EMERGENCY,SEC_022,MLMR,Melmaruvattur - Tozhuppedu Block,12.381783,79.7951,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016041,2024-02-21,2024-02-24,TRACTION,Substation Feed Issue,RB-OHE-016041,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.362913,79.778716,3.5,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016042,2024-03-12,2024-03-24,TRACTION,Insulator Damage,RB-OHE-016042,HIGH,P2_URGENT,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.752853,79.377248,2.1,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016043,2024-07-01,2024-07-28,TRACTION,Insulator Damage,RB-OHE-016043,MEDIUM,P3_NORMAL,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.66628,79.978497,2.2,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016044,2024-04-18,2024-04-24,TRACTION,Catenary Wear,RB-OHE-016044,HIGH,P2_URGENT,SEC_008,PV,Pallavaram - Chromepet Block,12.954449,80.142766,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016045,2024-11-28,2024-11-29,TRACTION,Substation Feed Issue,RB-OHE-016045,CRITICAL,P1_EMERGENCY,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.738206,79.99376,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016046,2024-01-21,2024-01-23,TRACTION,Neutral Section Fault,RB-OHE-016046,CRITICAL,P1_EMERGENCY,SEC_055,PUG,Punggudi - Kolatur Block,10.705337,78.554674,2.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016047,2024-06-07,2024-06-21,TRACTION,Insulator Damage,RB-OHE-016047,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.923249,80.115088,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016048,2024-05-13,2024-05-21,TRACTION,Catenary Wear,RB-OHE-016048,HIGH,P2_URGENT,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.365627,79.781439,3.9,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016049,2024-02-16,2024-02-29,TRACTION,Insulator Damage,RB-OHE-016049,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.509314,79.896372,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016050,2024-10-07,2024-10-12,TRACTION,Neutral Section Fault,RB-OHE-016050,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.067213,80.252368,3.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016051,2024-10-05,2024-11-08,TRACTION,Insulator Damage,RB-OHE-016051,MEDIUM,P3_NORMAL,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.529579,79.909838,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016052,2024-01-20,2024-02-04,TRACTION,Insulator Damage,RB-OHE-016052,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.566535,78.09842,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016053,2024-07-17,2024-08-05,TRACTION,Neutral Section Fault,RB-OHE-016053,MEDIUM,P3_NORMAL,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.718463,79.987916,3.0,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016054,2024-06-30,2024-07-09,TRACTION,Insulator Damage,RB-OHE-016054,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.513608,79.899225,2.0,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016055,2024-01-19,2024-01-23,TRACTION,Catenary Wear,RB-OHE-016055,CRITICAL,P1_EMERGENCY,SEC_006,MN,Meenambakkam - Tirusulam Block,12.984167,80.173928,4.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016056,2024-03-23,2024-03-26,TRACTION,Catenary Wear,RB-OHE-016056,CRITICAL,P1_EMERGENCY,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.9945,80.198637,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016057,2024-05-14,2024-05-25,TRACTION,Substation Feed Issue,RB-OHE-016057,HIGH,P2_URGENT,SEC_045,KKPM,Kallakkudi Palanganatham - Pullampadi Block,10.957994,78.939378,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016058,2024-07-26,2024-07-30,TRACTION,Neutral Section Fault,RB-OHE-016058,CRITICAL,P1_EMERGENCY,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.241015,78.070451,3.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016059,2024-06-17,2024-06-18,TRACTION,Catenary Wear,RB-OHE-016059,CRITICAL,P1_EMERGENCY,SEC_003,GDY,Guindy - St. Thomas Mount Block,13.00422,80.208371,3.9,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016060,2024-06-29,2024-07-14,TRACTION,Insulator Damage,RB-OHE-016060,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.800809,78.68957,2.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016061,2024-09-23,2024-10-03,TRACTION,Catenary Wear,RB-OHE-016061,HIGH,P2_URGENT,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.798314,79.395658,4.3,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016062,2024-03-01,2024-03-06,TRACTION,Substation Feed Issue,RB-OHE-016062,CRITICAL,P1_EMERGENCY,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.851976,79.421013,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016063,2024-01-26,2024-02-05,TRACTION,Neutral Section Fault,RB-OHE-016063,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.228567,79.121985,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016064,2024-11-08,2024-11-13,TRACTION,Neutral Section Fault,RB-OHE-016064,CRITICAL,P1_EMERGENCY,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.886577,78.073492,3.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016065,2024-03-26,2024-04-11,TRACTION,Catenary Wear,RB-OHE-016065,HIGH,P2_URGENT,SEC_039,MTUR,Mathur - Sendurai Block,11.271086,79.1772,4.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016066,2024-07-02,2024-07-18,TRACTION,Neutral Section Fault,RB-OHE-016066,HIGH,P2_URGENT,SEC_029,VVN,Vikravandi - Mundiyampakkam Block,12.003516,79.516732,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016067,2024-01-24,2024-01-26,TRACTION,Substation Feed Issue,RB-OHE-016067,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.0521,80.239616,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016068,2024-12-26,2024-12-31,TRACTION,Neutral Section Fault,RB-OHE-016068,CRITICAL,P1_EMERGENCY,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.595254,79.315783,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016069,2024-09-18,2024-10-21,TRACTION,Substation Feed Issue,RB-OHE-016069,MEDIUM,P3_NORMAL,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.929808,78.108311,3.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016070,2024-12-26,2024-12-31,TRACTION,Neutral Section Fault,RB-OHE-016070,CRITICAL,P1_EMERGENCY,SEC_010,TBMS,Tambaram Sanatorium - Tambaram Block,12.92692,80.119211,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016071,2024-12-14,2024-12-30,TRACTION,Insulator Damage,RB-OHE-016071,HIGH,P2_URGENT,SEC_013,VDR,Vandalur - Urappakkam Block,12.871415,80.074186,1.7,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016072,2024-04-01,2024-04-04,TRACTION,Neutral Section Fault,RB-OHE-016072,CRITICAL,P1_EMERGENCY,SEC_046,PMB,Pullampadi - Kattur Block,10.92563,78.897259,3.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016073,2024-05-30,2024-06-04,TRACTION,Neutral Section Fault,RB-OHE-016073,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.433119,79.836399,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016074,2024-11-19,2024-11-27,TRACTION,Substation Feed Issue,RB-OHE-016074,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.977384,78.959977,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016075,2024-07-11,2024-07-20,TRACTION,Substation Feed Issue,RB-OHE-016075,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.244195,79.148641,3.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016076,2024-09-20,2024-09-21,TRACTION,Neutral Section Fault,RB-OHE-016076,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.848171,80.05956,3.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016077,2024-06-17,2024-06-23,TRACTION,Insulator Damage,RB-OHE-016077,HIGH,P2_URGENT,SEC_002,MBM,Mambalam - Guindy Block,13.030997,80.224127,2.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016078,2024-06-07,2024-06-13,TRACTION,Substation Feed Issue,RB-OHE-016078,CRITICAL,P1_EMERGENCY,SEC_009,CMP,Chromepet - Tambaram Sanatorium Block,12.949001,80.138977,3.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016079,2024-05-29,2024-05-30,TRACTION,Neutral Section Fault,RB-OHE-016079,CRITICAL,P1_EMERGENCY,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.355688,79.771468,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016080,2024-10-25,2024-11-09,TRACTION,Catenary Wear,RB-OHE-016080,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.922515,80.114272,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016081,2024-06-30,2024-07-08,TRACTION,Neutral Section Fault,RB-OHE-016081,HIGH,P2_URGENT,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.50715,79.894934,3.3,1,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016082,2024-06-02,2024-06-13,TRACTION,Catenary Wear,RB-OHE-016082,HIGH,P2_URGENT,SEC_001,MS,Chennai Egmore - Mambalam Block,13.041883,80.230996,4.0,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016083,2024-07-04,2024-07-07,TRACTION,Catenary Wear,RB-OHE-016083,CRITICAL,P1_EMERGENCY,SEC_008,PV,Pallavaram - Chromepet Block,12.96235,80.148355,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016084,2024-06-29,2024-07-04,TRACTION,Neutral Section Fault,RB-OHE-016084,CRITICAL,P1_EMERGENCY,SEC_003,GDY,Guindy - St. Thomas Mount Block,13.000999,80.205305,2.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016085,2024-03-18,2024-04-02,TRACTION,Neutral Section Fault,RB-OHE-016085,HIGH,P2_URGENT,SEC_067,TIP,Tattapparai - Milavittan Block,8.81302,78.082219,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016086,2024-05-16,2024-05-30,TRACTION,Insulator Damage,RB-OHE-016086,HIGH,P2_URGENT,SEC_066,APK,Aruppukkottai - Tattapparai Block,9.302516,78.077483,2.4,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016087,2024-08-17,2024-08-23,TRACTION,Substation Feed Issue,RB-OHE-016087,CRITICAL,P1_EMERGENCY,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.483202,78.155682,3.5,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016088,2024-11-04,2024-11-23,TRACTION,Insulator Damage,RB-OHE-016088,MEDIUM,P3_NORMAL,SEC_049,VLDE,Valadi - Srirangam Block,10.868055,78.739209,2.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016089,2024-05-27,2024-05-29,TRACTION,Substation Feed Issue,RB-OHE-016089,CRITICAL,P1_EMERGENCY,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.53523,78.284382,3.4,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016090,2024-11-27,2024-12-04,TRACTION,Catenary Wear,RB-OHE-016090,HIGH,P2_URGENT,SEC_056,KLS,Kolatur - Manapparai Block,10.657441,78.48757,4.4,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016091,2024-12-27,2025-01-28,TRACTION,Insulator Damage,RB-OHE-016091,MEDIUM,P3_NORMAL,SEC_005,PZA,Palavanthangal - Meenambakkam Block,12.987784,80.181766,1.8,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016092,2024-02-25,2024-02-27,TRACTION,Neutral Section Fault,RB-OHE-016092,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.94308,78.105842,2.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016093,2024-03-16,2024-03-17,TRACTION,Neutral Section Fault,RB-OHE-016093,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.781491,78.667228,3.2,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016094,2024-08-03,2024-08-05,TRACTION,Substation Feed Issue,RB-OHE-016094,CRITICAL,P1_EMERGENCY,SEC_012,PRGL,Perungalattur - Vandalur Block,12.904317,80.094362,3.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016095,2024-04-10,2024-04-27,TRACTION,Catenary Wear,RB-OHE-016095,HIGH,P2_URGENT,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.497275,78.185122,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016096,2024-02-12,2024-02-18,TRACTION,Neutral Section Fault,RB-OHE-016096,CRITICAL,P1_EMERGENCY,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.510462,79.897135,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016097,2024-10-15,2024-10-26,TRACTION,Substation Feed Issue,RB-OHE-016097,HIGH,P2_URGENT,SEC_050,SRGM,Srirangam - Tiruchchirappalli Town Block,10.8332,78.702069,3.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016098,2024-11-20,2024-11-22,TRACTION,Substation Feed Issue,RB-OHE-016098,CRITICAL,P1_EMERGENCY,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.578601,78.372323,3.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016099,2024-03-27,2024-04-02,TRACTION,Substation Feed Issue,RB-OHE-016099,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.855724,80.064464,3.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016100,2024-03-21,2024-04-06,TRACTION,Insulator Damage,RB-OHE-016100,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.572901,79.31605,1.7,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016101,2024-10-27,2024-10-30,TRACTION,Insulator Damage,RB-OHE-016101,CRITICAL,P1_EMERGENCY,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.801299,78.68989,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016102,2024-01-14,2024-01-30,TRACTION,Catenary Wear,RB-OHE-016102,HIGH,P2_URGENT,SEC_013,VDR,Vandalur - Urappakkam Block,12.881246,80.079438,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016103,2024-01-07,2024-01-14,TRACTION,Catenary Wear,RB-OHE-016103,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.881609,79.443043,4.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016104,2024-09-29,2024-10-03,TRACTION,Substation Feed Issue,RB-OHE-016104,CRITICAL,P1_EMERGENCY,SEC_062,VDM,Vadamadurai - Kudalnagar Block,10.2968,78.10334,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016105,2024-03-09,2024-03-17,TRACTION,Insulator Damage,RB-OHE-016105,HIGH,P2_URGENT,SEC_028,PEI,Perani - Vikravandi Block,12.052688,79.543894,1.9,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016106,2024-08-31,2024-09-05,TRACTION,Substation Feed Issue,RB-OHE-016106,CRITICAL,P1_EMERGENCY,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.380156,79.219921,3.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
TDMS_TASK_016107,2024-05-28,2024-06-04,TRACTION,Catenary Wear,RB-OHE-016107,HIGH,P2_URGENT,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.455924,78.124489,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated TRD Maintenance Model
