task_id,logged_date,target_completion_date,department,defect_type,signal_id,severity,priority,section_id,station_code,location,latitude,longitude,estimated_duration_hours,deferred_count,status,corridor_id,source_type,source
SMMS_TASK_012651,2024-01-05,2024-01-13,SIGNAL,Cable Fault,RB-SIG-012651,HIGH,P2_URGENT,SEC_040,SNDI,Sendurai - Ottakovil Block,11.249365,79.15746,2.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012652,2024-10-04,2024-10-17,SIGNAL,Axle Counter Error,RB-SIG-012652,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.806516,78.6933,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012653,2024-12-05,2024-12-12,SIGNAL,Point Machine Issue,RB-SIG-012653,HIGH,P2_URGENT,SEC_023,TZD,Tozhuppedu - Karasangal Block,12.336879,79.7526,2.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012654,2024-05-29,2024-06-04,SIGNAL,Axle Counter Error,RB-SIG-012654,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.990986,80.188904,2.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012655,2024-02-14,2024-02-18,SIGNAL,Point Machine Issue,RB-SIG-012655,CRITICAL,P1_EMERGENCY,SEC_068,MVN,Milavittan - Tuticorin Block,8.808452,78.126017,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012656,2024-08-03,2024-08-06,SIGNAL,Axle Counter Error,RB-SIG-012656,CRITICAL,P1_EMERGENCY,SEC_028,PEI,Perani - Vikravandi Block,12.052929,79.543934,2.3,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012657,2024-10-11,2024-10-16,SIGNAL,Interlocking Fault,RB-SIG-012657,CRITICAL,P1_EMERGENCY,SEC_029,VVN,Vikravandi - Mundiyampakkam Block,11.998932,79.513897,4.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012658,2024-12-22,2024-12-27,SIGNAL,Cable Fault,RB-SIG-012658,CRITICAL,P1_EMERGENCY,SEC_058,CII,Chettiyapatti - Vaiyampatti Block,10.559453,78.338394,3.2,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012659,2024-04-09,2024-04-20,SIGNAL,Point Machine Issue,RB-SIG-012659,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.757881,79.999583,2.4,2,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012660,2024-04-12,2024-04-22,SIGNAL,Axle Counter Error,RB-SIG-012660,HIGH,P2_URGENT,SEC_018,CGL,Chengalpattu Junction - Ottivakkam Block,12.650411,79.977318,1.6,2,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012661,2024-01-31,2024-02-02,SIGNAL,Point Machine Issue,RB-SIG-012661,CRITICAL,P1_EMERGENCY,SEC_013,VDR,Vandalur - Urappakkam Block,12.881699,80.079681,2.6,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012662,2024-01-17,2024-01-23,SIGNAL,Point Machine Issue,RB-SIG-012662,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.892988,78.080633,2.7,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012663,2024-09-26,2024-10-02,SIGNAL,Cable Fault,RB-SIG-012663,HIGH,P2_URGENT,SEC_060,KFC,Kalpattichatram - Ayyalur Block,10.5127,78.221673,2.8,4,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012664,2024-03-22,2024-04-02,SIGNAL,Cable Fault,RB-SIG-012664,HIGH,P2_URGENT,SEC_061,AYR,Ayyalur - Vadamadurai Block,10.439863,78.106124,2.6,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012665,2024-04-21,2024-04-23,SIGNAL,Axle Counter Error,RB-SIG-012665,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.486099,79.281488,2.0,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012666,2024-06-12,2024-06-17,SIGNAL,Point Machine Issue,RB-SIG-012666,CRITICAL,P1_EMERGENCY,SEC_055,PUG,Punggudi - Kolatur Block,10.732472,78.596195,2.3,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012667,2024-01-29,2024-02-03,SIGNAL,Track Circuit Failure,RB-SIG-012667,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.486011,79.281423,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012668,2024-10-11,2024-10-26,SIGNAL,Axle Counter Error,RB-SIG-012668,HIGH,P2_URGENT,SEC_042,ALU,Ariyalur - Sillakkudi Block,11.106326,79.04301,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012669,2024-07-27,2024-08-08,SIGNAL,Interlocking Fault,RB-SIG-012669,HIGH,P2_URGENT,SEC_011,TBM,Tambaram - Perungalattur Block,12.915653,80.106633,4.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012670,2024-06-02,2024-06-04,SIGNAL,Interlocking Fault,RB-SIG-012670,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.774703,78.65763,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012671,2024-03-26,2024-03-30,SIGNAL,Axle Counter Error,RB-SIG-012671,CRITICAL,P1_EMERGENCY,SEC_038,ICG,Ichchangadu - Mathur Block,11.356897,79.215904,1.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012672,2024-08-03,2024-08-14,SIGNAL,Cable Fault,RB-SIG-012672,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.852586,79.421466,2.6,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012673,2024-09-20,2024-09-22,SIGNAL,Interlocking Fault,RB-SIG-012673,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.273209,79.691876,4.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012674,2024-07-26,2024-08-10,SIGNAL,Interlocking Fault,RB-SIG-012674,HIGH,P2_URGENT,SEC_059,VPJ,Vaiyampatti - Kalpattichatram Block,10.525203,78.2546,4.1,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012675,2024-10-04,2024-10-08,SIGNAL,Interlocking Fault,RB-SIG-012675,CRITICAL,P1_EMERGENCY,SEC_057,MPA,Manapparai - Chettiyapatti Block,10.57824,78.371748,4.0,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012676,2024-06-27,2024-07-07,SIGNAL,Axle Counter Error,RB-SIG-012676,HIGH,P2_URGENT,SEC_041,OTK,Ottakovil - Ariyalur Block,11.179433,79.083349,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012677,2024-02-14,2024-02-23,SIGNAL,Track Circuit Failure,RB-SIG-012677,HIGH,P2_URGENT,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.993909,80.197,2.1,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012678,2024-02-28,2024-03-01,SIGNAL,Interlocking Fault,RB-SIG-012678,CRITICAL,P1_EMERGENCY,SEC_007,TLM,Tirusulam - Pallavaram Block,12.979378,80.164638,3.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012679,2024-10-17,2024-10-31,SIGNAL,Cable Fault,RB-SIG-012679,HIGH,P2_URGENT,SEC_019,OV,Ottivakkam - Karunguzhi Block,12.560597,79.931559,2.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012680,2024-01-25,2024-01-27,SIGNAL,Axle Counter Error,RB-SIG-012680,CRITICAL,P1_EMERGENCY,SEC_031,VM,Viluppuram Junction - Kandambakkam Block,11.905979,79.463177,2.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012681,2024-06-15,2024-06-17,SIGNAL,Interlocking Fault,RB-SIG-012681,CRITICAL,P1_EMERGENCY,SEC_020,KGZ,Karunguzhi - Madurantakam Block,12.509432,79.89645,4.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012682,2024-03-15,2024-03-31,SIGNAL,Cable Fault,RB-SIG-012682,MEDIUM,P3_NORMAL,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.476485,79.870871,2.8,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012683,2024-10-03,2024-10-09,SIGNAL,Point Machine Issue,RB-SIG-012683,HIGH,P2_URGENT,SEC_025,OLA,Olakur - Tindivanam Block,12.286708,79.704241,2.5,4,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012684,2024-04-08,2024-04-13,SIGNAL,Axle Counter Error,RB-SIG-012684,HIGH,P2_URGENT,SEC_012,PRGL,Perungalattur - Vandalur Block,12.903854,80.09402,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012685,2024-10-06,2024-10-17,SIGNAL,Point Machine Issue,RB-SIG-012685,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.744266,79.995553,2.4,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012686,2024-03-09,2024-03-10,SIGNAL,Axle Counter Error,RB-SIG-012686,CRITICAL,P1_EMERGENCY,SEC_001,MS,Chennai Egmore - Mambalam Block,13.066549,80.251807,1.8,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012687,2024-08-10,2024-08-12,SIGNAL,Interlocking Fault,RB-SIG-012687,CRITICAL,P1_EMERGENCY,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.674557,78.086922,3.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012688,2024-03-11,2024-03-13,SIGNAL,Interlocking Fault,RB-SIG-012688,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.939538,78.106501,3.9,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012689,2024-06-19,2024-06-22,SIGNAL,Interlocking Fault,RB-SIG-012689,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.284771,79.702467,4.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012690,2024-08-10,2024-09-08,SIGNAL,Track Circuit Failure,RB-SIG-012690,MEDIUM,P3_NORMAL,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.576552,79.316007,2.1,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012691,2024-02-26,2024-03-01,SIGNAL,Track Circuit Failure,RB-SIG-012691,CRITICAL,P1_EMERGENCY,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.987428,78.969446,2.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012692,2024-06-15,2024-06-24,SIGNAL,Axle Counter Error,RB-SIG-012692,HIGH,P2_URGENT,SEC_001,MS,Chennai Egmore - Mambalam Block,13.061523,80.247567,1.9,1,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012693,2024-09-17,2024-09-21,SIGNAL,Axle Counter Error,RB-SIG-012693,CRITICAL,P1_EMERGENCY,SEC_021,MMK,Madurantakam - Melmaruvattur Block,12.450819,79.850469,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012694,2024-04-01,2024-04-30,SIGNAL,Point Machine Issue,RB-SIG-012694,MEDIUM,P3_NORMAL,SEC_040,SNDI,Sendurai - Ottakovil Block,11.238121,79.138281,2.5,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012695,2024-01-20,2024-01-30,SIGNAL,Interlocking Fault,RB-SIG-012695,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.70953,79.985271,3.9,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012696,2024-03-27,2024-04-08,SIGNAL,Point Machine Issue,RB-SIG-012696,HIGH,P2_URGENT,SEC_017,SKL,Singaperumal Koil - Chengalpattu Junction Block,12.730126,79.991368,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012697,2024-05-24,2024-06-08,SIGNAL,Track Circuit Failure,RB-SIG-012697,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.547784,79.31635,2.3,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012698,2024-02-22,2024-03-05,SIGNAL,Point Machine Issue,RB-SIG-012698,MEDIUM,P3_NORMAL,SEC_039,MTUR,Mathur - Sendurai Block,11.267491,79.175005,2.9,1,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012699,2024-10-21,2024-10-23,SIGNAL,Interlocking Fault,RB-SIG-012699,CRITICAL,P1_EMERGENCY,SEC_014,UPM,Urappakkam - Guduvancheri Block,12.850887,80.061323,3.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012700,2024-09-10,2024-09-15,SIGNAL,Interlocking Fault,RB-SIG-012700,CRITICAL,P1_EMERGENCY,SEC_004,STM,St. Thomas Mount - Palavanthangal Block,12.99257,80.193292,3.7,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012701,2024-07-04,2024-07-11,SIGNAL,Interlocking Fault,RB-SIG-012701,HIGH,P2_URGENT,SEC_033,TVNL,Tiruvennainallur Road - Pavunur Block,11.690366,79.351945,3.9,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012702,2024-06-23,2024-06-27,SIGNAL,Track Circuit Failure,RB-SIG-012702,CRITICAL,P1_EMERGENCY,SEC_025,OLA,Olakur - Tindivanam Block,12.299638,79.716085,2.1,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012703,2024-10-18,2024-10-24,SIGNAL,Point Machine Issue,RB-SIG-012703,HIGH,P2_URGENT,SEC_041,OTK,Ottakovil - Ariyalur Block,11.195839,79.091255,2.5,3,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012704,2024-08-31,2024-09-13,SIGNAL,Axle Counter Error,RB-SIG-012704,HIGH,P2_URGENT,SEC_032,KDMD,Kandambakkam - Tiruvennainallur Road Block,11.874889,79.438048,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012705,2024-09-09,2024-10-09,SIGNAL,Interlocking Fault,RB-SIG-012705,MEDIUM,P3_NORMAL,SEC_001,MS,Chennai Egmore - Mambalam Block,13.07384,80.257959,3.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012706,2024-05-18,2024-05-19,SIGNAL,Cable Fault,RB-SIG-012706,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.925176,78.109173,3.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012707,2024-01-02,2024-01-15,SIGNAL,Axle Counter Error,RB-SIG-012707,HIGH,P2_URGENT,SEC_053,TPE,Tiruchchirappalli Palakarai - Tiruchchirappalli Junction Block,10.803799,78.691524,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012708,2024-02-01,2024-02-04,SIGNAL,Cable Fault,RB-SIG-012708,CRITICAL,P1_EMERGENCY,SEC_007,TLM,Tirusulam - Pallavaram Block,12.977761,80.162914,2.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012709,2024-09-26,2024-10-16,SIGNAL,Cable Fault,RB-SIG-012709,MEDIUM,P3_NORMAL,SEC_043,SLTH,Sillakkudi - Kallagam Block,11.033754,79.008892,3.0,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012710,2024-10-28,2024-11-17,SIGNAL,Cable Fault,RB-SIG-012710,MEDIUM,P3_NORMAL,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.396877,79.220873,3.1,3,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012711,2024-02-04,2024-02-15,SIGNAL,Interlocking Fault,RB-SIG-012711,HIGH,P2_URGENT,SEC_015,GI,Guduvancheri - Kattangulathur Block,12.817842,80.036238,4.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012712,2024-01-16,2024-01-20,SIGNAL,Axle Counter Error,RB-SIG-012712,CRITICAL,P1_EMERGENCY,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.595004,79.315786,1.8,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012713,2024-03-26,2024-03-28,SIGNAL,Cable Fault,RB-SIG-012713,CRITICAL,P1_EMERGENCY,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.936868,78.106998,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012714,2024-05-14,2024-05-27,SIGNAL,Axle Counter Error,RB-SIG-012714,HIGH,P2_URGENT,SEC_065,TDN,Tiruparankundram - Aruppukkottai Block,9.772386,78.07651,1.8,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012715,2024-03-07,2024-03-11,SIGNAL,Point Machine Issue,RB-SIG-012715,CRITICAL,P1_EMERGENCY,SEC_035,VRI,Vriddhachalam Junction - Talanallur Block,11.506224,79.296414,2.5,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012716,2024-08-02,2024-08-05,SIGNAL,Point Machine Issue,RB-SIG-012716,CRITICAL,P1_EMERGENCY,SEC_046,PMB,Pullampadi - Kattur Block,10.924816,78.896109,2.4,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012717,2024-11-22,2024-12-03,SIGNAL,Point Machine Issue,RB-SIG-012717,HIGH,P2_URGENT,SEC_024,KSGL,Karasangal - Olakur Block,12.313771,79.729688,2.5,0,In-Progress,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012718,2024-08-31,2024-09-15,SIGNAL,Track Circuit Failure,RB-SIG-012718,HIGH,P2_URGENT,SEC_001,MS,Chennai Egmore - Mambalam Block,13.053063,80.240428,1.8,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012719,2024-05-01,2024-05-07,SIGNAL,Axle Counter Error,RB-SIG-012719,HIGH,P2_URGENT,SEC_034,PVN,Pavunur - Vriddhachalam Junction Block,11.56685,79.316123,1.7,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012720,2024-06-25,2024-07-05,SIGNAL,Point Machine Issue,RB-SIG-012720,HIGH,P2_URGENT,SEC_037,PNDM,Pennadam - Ichchangadu Block,11.388102,79.220373,2.7,2,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012721,2024-12-12,2024-12-16,SIGNAL,Track Circuit Failure,RB-SIG-012721,CRITICAL,P1_EMERGENCY,SEC_013,VDR,Vandalur - Urappakkam Block,12.888797,80.083473,2.0,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012722,2024-10-19,2024-10-30,SIGNAL,Cable Fault,RB-SIG-012722,HIGH,P2_URGENT,SEC_016,CTM,Kattangulathur - Singaperumal Koil Block,12.778337,80.010506,3.1,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012723,2024-02-26,2024-03-06,SIGNAL,Track Circuit Failure,RB-SIG-012723,HIGH,P2_URGENT,SEC_036,TLNR,Talanallur - Pennadam Block,11.449307,79.255486,1.8,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012724,2024-06-24,2024-06-29,SIGNAL,Interlocking Fault,RB-SIG-012724,CRITICAL,P1_EMERGENCY,SEC_054,TPJ,Tiruchchirappalli Junction - Punggudi Block,10.781602,78.667385,4.1,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012725,2024-01-31,2024-02-06,SIGNAL,Track Circuit Failure,RB-SIG-012725,HIGH,P2_URGENT,SEC_044,KLGM,Kallagam - Kallakkudi Palanganatham Block,10.98258,78.964875,1.9,0,Open,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012726,2024-11-01,2024-11-10,SIGNAL,Point Machine Issue,RB-SIG-012726,HIGH,P2_URGENT,SEC_038,ICG,Ichchangadu - Mathur Block,11.353831,79.215125,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012727,2024-09-11,2024-09-15,SIGNAL,Point Machine Issue,RB-SIG-012727,CRITICAL,P1_EMERGENCY,SEC_047,KTTR,Kattur - Lalgudi Block,10.88127,78.826698,2.5,4,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012728,2024-03-31,2024-04-30,SIGNAL,Point Machine Issue,RB-SIG-012728,MEDIUM,P3_NORMAL,SEC_049,VLDE,Valadi - Srirangam Block,10.861787,78.713024,2.4,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012729,2024-09-30,2024-10-05,SIGNAL,Track Circuit Failure,RB-SIG-012729,HIGH,P2_URGENT,SEC_036,TLNR,Talanallur - Pennadam Block,11.456177,79.260148,2.2,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012730,2024-06-21,2024-06-29,SIGNAL,Cable Fault,RB-SIG-012730,HIGH,P2_URGENT,SEC_064,MDU,Madurai Junction - Tiruparankundram Block,9.906863,78.096088,3.1,0,Completed,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
SMMS_TASK_012731,2024-10-18,2024-10-25,SIGNAL,Track Circuit Failure,RB-SIG-012731,HIGH,P2_URGENT,SEC_063,KON,Kudalnagar - Madurai Junction Block,9.931401,78.108015,2.0,0,Deferred,CHENNAI_THOOTHUKUDI,CALIBRATED_SYNTHETIC,RailBlock Calibrated S&T Maintenance Model
